run_id,iteration,scenario,scenario_desc,api,latency_ms,size_bytes
1264,158,C4_collection,Colecao (50 usuarios completos),GraphQL,5.9458,30062
1265,159,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.2413,554
1266,159,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1176,574
1267,159,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,1.8699,554
1268,159,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.693,87
1269,159,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,14.6756,18380
1270,159,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.2968,13238
1271,159,C4_collection,Colecao (50 usuarios completos),REST,2.4517,29943
1272,159,C4_collection,Colecao (50 usuarios completos),GraphQL,5.6572,30062
1273,160,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3711,554
1274,160,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.6571,574
1275,160,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.0044,554
1276,160,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.6461,87
1277,160,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.3997,18380
1278,160,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,7.7208,13238
1279,160,C4_collection,Colecao (50 usuarios completos),REST,2.8046,29943
1280,160,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8919,30062
1281,161,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5283,554
1282,161,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1117,574
1283,161,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2559,554
1284,161,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7997,87
1285,161,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.6249,18380
1286,161,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5077,13238
1287,161,C4_collection,Colecao (50 usuarios completos),REST,2.6388,29943
1288,161,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0494,30062
1289,162,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.1457,554
1290,162,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.8077,574
1291,162,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2124,554
1292,162,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.8361,87
1293,162,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.3698,18380
1294,162,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1546,13238
1295,162,C4_collection,Colecao (50 usuarios completos),REST,2.3443,29943
1296,162,C4_collection,Colecao (50 usuarios completos),GraphQL,5.851,30062
1297,163,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,1.9864,554
1298,163,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2241,574
1299,163,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3914,554
1300,163,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.6657,87
1301,163,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,14.194,18380
1302,163,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1913,13238
1303,163,C4_collection,Colecao (50 usuarios completos),REST,2.651,29943
1304,163,C4_collection,Colecao (50 usuarios completos),GraphQL,7.5533,30062
1305,164,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2081,554
1306,164,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2006,574
1307,164,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1032,554
1308,164,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.6759,87
1309,164,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.151,18380
1310,164,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.3649,13238
1311,164,C4_collection,Colecao (50 usuarios completos),REST,2.7653,29943
1312,164,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0649,30062
1313,165,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2751,554
1314,165,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.0418,574
1315,165,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3293,554
1316,165,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.9769,87
1317,165,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.824,18380
1318,165,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1718,13238
1319,165,C4_collection,Colecao (50 usuarios completos),REST,2.6799,29943
1320,165,C4_collection,Colecao (50 usuarios completos),GraphQL,6.5087,30062
1321,166,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.8365,554
1322,166,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3918,574
1323,166,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.9799,554
1324,166,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.8485,87
1325,166,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.9145,18380
1326,166,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.7317,13238
1327,166,C4_collection,Colecao (50 usuarios completos),REST,2.6625,29943
1328,166,C4_collection,Colecao (50 usuarios completos),GraphQL,6.257,30062
1329,167,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6007,554
1330,167,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.3481,574
1331,167,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2299,554
1332,167,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.2701,87
1333,167,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.7516,18380
1334,167,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.3593,13238
1335,167,C4_collection,Colecao (50 usuarios completos),REST,2.6961,29943
1336,167,C4_collection,Colecao (50 usuarios completos),GraphQL,6.8368,30062
1337,168,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5364,554
1338,168,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.7732,574
1339,168,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1463,554
1340,168,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.6755,87
1341,168,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.9542,18380
1342,168,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1241,13238
1343,168,C4_collection,Colecao (50 usuarios completos),REST,2.6442,29943
1344,168,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1764,30062
1345,169,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4063,554
1346,169,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3469,574
1347,169,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2294,554
1348,169,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7989,87
1349,169,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.3616,18380
1350,169,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.1725,13238
1351,169,C4_collection,Colecao (50 usuarios completos),REST,3.302,29943
1352,169,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8229,30062
1353,170,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2537,554
1354,170,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.8783,574
1355,170,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6234,554
1356,170,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.8182,87
1357,170,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.9222,18380
1358,170,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.7442,13238
1359,170,C4_collection,Colecao (50 usuarios completos),REST,2.6053,29943
1360,170,C4_collection,Colecao (50 usuarios completos),GraphQL,5.7523,30062
1361,171,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.1519,554
1362,171,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.6216,574
1363,171,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1419,554
1364,171,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7008,87
1365,171,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.8996,18380
1366,171,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5345,13238
1367,171,C4_collection,Colecao (50 usuarios completos),REST,2.7726,29943
1368,171,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0083,30062
1369,172,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4417,554
1370,172,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3607,574
1371,172,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4959,554
1372,172,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.4961,87
1373,172,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.1061,18380
1374,172,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.4351,13238
1375,172,C4_collection,Colecao (50 usuarios completos),REST,2.7095,29943
1376,172,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8161,30062
1377,173,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2638,554
1378,173,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3417,574
1379,173,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6192,554
1380,173,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,6.082,87
1381,173,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.6937,18380
1382,173,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.4442,13238
1383,173,C4_collection,Colecao (50 usuarios completos),REST,2.6061,29943
1384,173,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8479,30062
1385,174,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5269,554
1386,174,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.319,574
1387,174,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.4054,554
1388,174,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7987,87
1389,174,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.4931,18380
1390,174,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.7468,13238
1391,174,C4_collection,Colecao (50 usuarios completos),REST,2.8156,29943
1392,174,C4_collection,Colecao (50 usuarios completos),GraphQL,6.6846,30062
1393,175,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5968,554
1394,175,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.5215,574
1395,175,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3457,554
1396,175,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.719,87
1397,175,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.414,18380
1398,175,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.6446,13238
1399,175,C4_collection,Colecao (50 usuarios completos),REST,2.6938,29943
1400,175,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0884,30062
1401,176,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6769,554
1402,176,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.6305,574
1403,176,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6079,554
1404,176,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7018,87
1405,176,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.7013,18380
1406,176,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.3888,13238
1407,176,C4_collection,Colecao (50 usuarios completos),REST,2.7502,29943
1408,176,C4_collection,Colecao (50 usuarios completos),GraphQL,6.5883,30062
1409,177,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5949,554
1410,177,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3961,574
1411,177,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1732,554
1412,177,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7357,87
1413,177,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.3353,18380
1414,177,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5332,13238
1415,177,C4_collection,Colecao (50 usuarios completos),REST,3.0249,29943
1416,177,C4_collection,Colecao (50 usuarios completos),GraphQL,6.21,30062
1417,178,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.3352,554
1418,178,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.4083,574
1419,178,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.5439,554
1420,178,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7629,87
1421,178,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.3682,18380
1422,178,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.9307,13238
1423,178,C4_collection,Colecao (50 usuarios completos),REST,2.9428,29943
1424,178,C4_collection,Colecao (50 usuarios completos),GraphQL,7.2044,30062
1425,179,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5258,554
1426,179,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2178,574
1427,179,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,1.7983,554
1428,179,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.3639,87
1429,179,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.3211,18380
1430,179,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.0881,13238
1431,179,C4_collection,Colecao (50 usuarios completos),REST,3.3611,29943
1432,179,C4_collection,Colecao (50 usuarios completos),GraphQL,7.2666,30062
1433,180,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2757,554
1434,180,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,15.0756,574
1435,180,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.7174,554
1436,180,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.8975,87
1437,180,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,15.9654,18380
1438,180,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.7096,13238
1439,180,C4_collection,Colecao (50 usuarios completos),REST,2.5476,29943
1440,180,C4_collection,Colecao (50 usuarios completos),GraphQL,5.5968,30062
1441,181,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.339,554
1442,181,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.0789,574
1443,181,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2127,554
1444,181,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.4554,87
1445,181,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,14.856,18380
1446,181,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.0957,13238
1447,181,C4_collection,Colecao (50 usuarios completos),REST,2.416,29943
1448,181,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8094,30062
1449,182,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.9908,554
1450,182,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.9973,574
1451,182,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.065,554
1452,182,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7939,87
1453,182,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,14.549,18380
1454,182,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.1006,13238
1455,182,C4_collection,Colecao (50 usuarios completos),REST,2.5988,29943
1456,182,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8128,30062
1457,183,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2918,554
1458,183,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.3695,574
1459,183,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.318,554
1460,183,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.3351,87
1461,183,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.0269,18380
1462,183,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.9923,13238
1463,183,C4_collection,Colecao (50 usuarios completos),REST,3.0652,29943
1464,183,C4_collection,Colecao (50 usuarios completos),GraphQL,7.0273,30062
1465,184,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.1512,554
1466,184,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.9098,574
1467,184,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6359,554
1468,184,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.4364,87
1469,184,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.1385,18380
1470,184,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.3932,13238
1471,184,C4_collection,Colecao (50 usuarios completos),REST,2.8139,29943
1472,184,C4_collection,Colecao (50 usuarios completos),GraphQL,6.4291,30062
1473,185,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.862,554
1474,185,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2921,574
1475,185,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2943,554
1476,185,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7069,87
1477,185,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.1024,18380
1478,185,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.0152,13238
1479,185,C4_collection,Colecao (50 usuarios completos),REST,2.3407,29943
1480,185,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8908,30062
1481,186,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.3624,554
1482,186,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.3456,574
1483,186,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3626,554
1484,186,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,5.1602,87
1485,186,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.3676,18380
1486,186,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.2122,13238
1487,186,C4_collection,Colecao (50 usuarios completos),REST,2.6579,29943
1488,186,C4_collection,Colecao (50 usuarios completos),GraphQL,5.8425,30062
1489,187,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.1892,554
1490,187,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2723,574
1491,187,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1716,554
1492,187,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.709,87
1493,187,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.799,18380
1494,187,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.5888,13238
1495,187,C4_collection,Colecao (50 usuarios completos),REST,2.8814,29943
1496,187,C4_collection,Colecao (50 usuarios completos),GraphQL,6.1135,30062
1497,188,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6919,554
1498,188,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.1125,574
1499,188,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3675,554
1500,188,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.3528,87
1501,188,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.1993,18380
1502,188,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.3438,13238
1503,188,C4_collection,Colecao (50 usuarios completos),REST,3.0886,29943
1504,188,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0225,30062
1505,189,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.387,554
1506,189,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.9696,574
1507,189,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1392,554
1508,189,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.0391,87
1509,189,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,16.1702,18380
1510,189,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.7303,13238
1511,189,C4_collection,Colecao (50 usuarios completos),REST,2.9245,29943
1512,189,C4_collection,Colecao (50 usuarios completos),GraphQL,6.3506,30062
1513,190,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.7291,554
1514,190,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2208,574
1515,190,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6552,554
1516,190,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.35,87
1517,190,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,19.6934,18380
1518,190,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.1989,13238
1519,190,C4_collection,Colecao (50 usuarios completos),REST,2.6336,29943
1520,190,C4_collection,Colecao (50 usuarios completos),GraphQL,6.2571,30062
1521,191,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.6282,554
1522,191,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.2546,574
1523,191,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3898,554
1524,191,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.6645,87
1525,191,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.3391,18380
1526,191,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.3359,13238
1527,191,C4_collection,Colecao (50 usuarios completos),REST,2.8723,29943
1528,191,C4_collection,Colecao (50 usuarios completos),GraphQL,5.9527,30062
1529,192,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5422,554
1530,192,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.7431,574
1531,192,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3753,554
1532,192,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.9384,87
1533,192,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,17.5747,18380
1534,192,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,7.0271,13238
1535,192,C4_collection,Colecao (50 usuarios completos),REST,2.8458,29943
1536,192,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0685,30062
1537,193,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.4866,554
1538,193,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.376,574
1539,193,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3104,554
1540,193,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.3267,87
1541,193,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,19.2673,18380
1542,193,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.2231,13238
1543,193,C4_collection,Colecao (50 usuarios completos),REST,2.8822,29943
1544,193,C4_collection,Colecao (50 usuarios completos),GraphQL,6.0075,30062
1545,194,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.7151,554
1546,194,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.4501,574
1547,194,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.1949,554
1548,194,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.4914,87
1549,194,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.8813,18380
1550,194,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.8624,13238
1551,194,C4_collection,Colecao (50 usuarios completos),REST,2.8505,29943
1552,194,C4_collection,Colecao (50 usuarios completos),GraphQL,5.9348,30062
1553,195,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.7531,554
1554,195,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.0444,574
1555,195,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.3066,554
1556,195,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.8978,87
1557,195,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,19.5042,18380
1558,195,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.0742,13238
1559,195,C4_collection,Colecao (50 usuarios completos),REST,2.5924,29943
1560,195,C4_collection,Colecao (50 usuarios completos),GraphQL,7.3293,30062
1561,196,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2628,554
1562,196,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.6385,574
1563,196,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.6963,554
1564,196,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.1061,87
1565,196,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.0676,18380
1566,196,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,6.1171,13238
1567,196,C4_collection,Colecao (50 usuarios completos),REST,2.7656,29943
1568,196,C4_collection,Colecao (50 usuarios completos),GraphQL,5.962,30062
1569,197,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5997,554
1570,197,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.5624,574
1571,197,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2663,554
1572,197,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7496,87
1573,197,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.2676,18380
